word,ambiguity_type,model,nbhd_mean_distance
lifelong,M,word2vec_tiny_40_HOM_HALF,0.3731189
pirate,P,word2vec_tiny_40_HOM_HALF,0.4393666
gasoline,M,word2vec_tiny_40_HOM_HALF,0.36430153
gopher,P,word2vec_tiny_40_HOM_HALF,0.3392548
substance,P,word2vec_tiny_40_HOM_HALF,0.3292877
strap,P,word2vec_tiny_40_HOM_HALF,0.4406373
pitch,H,word2vec_tiny_40_HOM_HALF,0.47603184
countdown,P,word2vec_tiny_40_HOM_HALF,0.29583177
pink,H,word2vec_tiny_40_HOM_HALF,0.45370793
perky,M,word2vec_tiny_40_HOM_HALF,0.39017892
fearless,M,word2vec_tiny_40_HOM_HALF,0.34740588
lotion,P,word2vec_tiny_40_HOM_HALF,0.4571834
annoy,P,word2vec_tiny_40_HOM_HALF,0.38579142
hoop,P,word2vec_tiny_40_HOM_HALF,0.44247437
doorman,M,word2vec_tiny_40_HOM_HALF,0.28872788
cookie,P,word2vec_tiny_40_HOM_HALF,0.3848029
romantic,P,word2vec_tiny_40_HOM_HALF,0.24353588
square,P,word2vec_tiny_40_HOM_HALF,0.4721068
vibration,P,word2vec_tiny_40_HOM_HALF,0.31915227
spacious,P,word2vec_tiny_40_HOM_HALF,0.3729161
toilet,P,word2vec_tiny_40_HOM_HALF,0.4667413
accompany,P,word2vec_tiny_40_HOM_HALF,0.29912987
wildlife,M,word2vec_tiny_40_HOM_HALF,0.35416523
speech,P,word2vec_tiny_40_HOM_HALF,0.3757128
household,P,word2vec_tiny_40_HOM_HALF,0.28523713
lend,P,word2vec_tiny_40_HOM_HALF,0.52663225
attack,P,word2vec_tiny_40_HOM_HALF,0.44217807
cone,P,word2vec_tiny_40_HOM_HALF,0.4448907
rope,P,word2vec_tiny_40_HOM_HALF,0.4364813
agreement,P,word2vec_tiny_40_HOM_HALF,0.45437714
unable,M,word2vec_tiny_40_HOM_HALF,0.41135406
rainy,M,word2vec_tiny_40_HOM_HALF,0.49934456
gracious,P,word2vec_tiny_40_HOM_HALF,0.29030532
hind,H,word2vec_tiny_40_HOM_HALF,0.460748
park,P,word2vec_tiny_40_HOM_HALF,0.5220257
detector,P,word2vec_tiny_40_HOM_HALF,0.36163095
distance,P,word2vec_tiny_40_HOM_HALF,0.44559202
eager,M,word2vec_tiny_40_HOM_HALF,0.53792596
drum,P,word2vec_tiny_40_HOM_HALF,0.39697906
accident,P,word2vec_tiny_40_HOM_HALF,0.56826144
moon,P,word2vec_tiny_40_HOM_HALF,0.42688355
restless,P,word2vec_tiny_40_HOM_HALF,0.46015483
reality,P,word2vec_tiny_40_HOM_HALF,0.37521362
equal,P,word2vec_tiny_40_HOM_HALF,0.43908745
buoy,P,word2vec_tiny_40_HOM_HALF,0.37393293
regain,P,word2vec_tiny_40_HOM_HALF,0.30430242
pudding,P,word2vec_tiny_40_HOM_HALF,0.2650655
wing,P,word2vec_tiny_40_HOM_HALF,0.49182475
greedy,P,word2vec_tiny_40_HOM_HALF,0.47405595
hoof,P,word2vec_tiny_40_HOM_HALF,0.46207038
poorly,P,word2vec_tiny_40_HOM_HALF,0.39160103
mink,P,word2vec_tiny_40_HOM_HALF,0.32780266
plumber,P,word2vec_tiny_40_HOM_HALF,0.46469766
toaster,H,word2vec_tiny_40_HOM_HALF,0.45120147
disposal,P,word2vec_tiny_40_HOM_HALF,0.21473135
pounce,P,word2vec_tiny_40_HOM_HALF,0.5191029
pleasant,P,word2vec_tiny_40_HOM_HALF,0.41778657
janitor,M,word2vec_tiny_40_HOM_HALF,0.39477363
selfish,P,word2vec_tiny_40_HOM_HALF,0.4663085
cloak,P,word2vec_tiny_40_HOM_HALF,0.440314
honor,P,word2vec_tiny_40_HOM_HALF,0.33549836
continue,P,word2vec_tiny_40_HOM_HALF,0.49410844
fright,P,word2vec_tiny_40_HOM_HALF,0.3180625
panic,P,word2vec_tiny_40_HOM_HALF,0.52649367
joker,P,word2vec_tiny_40_HOM_HALF,0.4144692
bug,P,word2vec_tiny_40_HOM_HALF,0.4141113
plaster,P,word2vec_tiny_40_HOM_HALF,0.35390544
poise,P,word2vec_tiny_40_HOM_HALF,0.2341763
territory,P,word2vec_tiny_40_HOM_HALF,0.377927
infection,P,word2vec_tiny_40_HOM_HALF,0.39955604
selective,P,word2vec_tiny_40_HOM_HALF,0.15109184
heater,P,word2vec_tiny_40_HOM_HALF,0.48414624
tailor,P,word2vec_tiny_40_HOM_HALF,0.4022901
confront,P,word2vec_tiny_40_HOM_HALF,0.3337122
folder,P,word2vec_tiny_40_HOM_HALF,0.38343972
various,P,word2vec_tiny_40_HOM_HALF,0.37806943
green,P,word2vec_tiny_40_HOM_HALF,0.48871437
sweaty,P,word2vec_tiny_40_HOM_HALF,0.5388818
drip,P,word2vec_tiny_40_HOM_HALF,0.4538892
horseback,P,word2vec_tiny_40_HOM_HALF,0.35462856
angle,H,word2vec_tiny_40_HOM_HALF,0.40627953
burp,P,word2vec_tiny_40_HOM_HALF,0.38143554
crook,P,word2vec_tiny_40_HOM_HALF,0.32417357
rosary,P,word2vec_tiny_40_HOM_HALF,0.24678972
newborn,P,word2vec_tiny_40_HOM_HALF,0.286477
grenade,P,word2vec_tiny_40_HOM_HALF,0.37758976
frisky,M,word2vec_tiny_40_HOM_HALF,0.34979492
goose,P,word2vec_tiny_40_HOM_HALF,0.38594782
lag,P,word2vec_tiny_40_HOM_HALF,0.22523016
anger,P,word2vec_tiny_40_HOM_HALF,0.37591228
burner,P,word2vec_tiny_40_HOM_HALF,0.32246625
terrain,M,word2vec_tiny_40_HOM_HALF,0.3464836
mercy,P,word2vec_tiny_40_HOM_HALF,0.4096805
shrimp,P,word2vec_tiny_40_HOM_HALF,0.34942132
ski,P,word2vec_tiny_40_HOM_HALF,0.42482617
stack,P,word2vec_tiny_40_HOM_HALF,0.4771028
definition,P,word2vec_tiny_40_HOM_HALF,0.3450848
elephant,M,word2vec_tiny_40_HOM_HALF,0.37098452
injury,P,word2vec_tiny_40_HOM_HALF,0.29718432
computer,P,word2vec_tiny_40_HOM_HALF,0.41244993
misty,P,word2vec_tiny_40_HOM_HALF,0.42769593
electrical,M,word2vec_tiny_40_HOM_HALF,0.27154237
birthday,M,word2vec_tiny_40_HOM_HALF,0.49344075
haunt,P,word2vec_tiny_40_HOM_HALF,0.29419768
pavement,P,word2vec_tiny_40_HOM_HALF,0.47257802
airfield,M,word2vec_tiny_40_HOM_HALF,0.33931306
unsure,P,word2vec_tiny_40_HOM_HALF,0.4455482
monkey,P,word2vec_tiny_40_HOM_HALF,0.3893836
brisk,P,word2vec_tiny_40_HOM_HALF,0.23108746
clumsy,P,word2vec_tiny_40_HOM_HALF,0.49074498
beard,P,word2vec_tiny_40_HOM_HALF,0.52679724
hateful,P,word2vec_tiny_40_HOM_HALF,0.20648775
profound,P,word2vec_tiny_40_HOM_HALF,0.19567144
frightful,P,word2vec_tiny_40_HOM_HALF,0.24544139
outsider,P,word2vec_tiny_40_HOM_HALF,0.23513202
sweat,P,word2vec_tiny_40_HOM_HALF,0.44697505
stability,M,word2vec_tiny_40_HOM_HALF,0.29789752
strong,P,word2vec_tiny_40_HOM_HALF,0.5247506
singer,P,word2vec_tiny_40_HOM_HALF,0.4181743
platter,P,word2vec_tiny_40_HOM_HALF,0.29190567
horn,P,word2vec_tiny_40_HOM_HALF,0.4543578
sting,P,word2vec_tiny_40_HOM_HALF,0.43780372
