word,ambiguity_type,model,nbhd_mean_distance
keg,P,word2vec_recipe_20_HYP,0.26892844
aristocrat,P,word2vec_recipe_20_HYP,0.20510083
novelty,P,word2vec_recipe_20_HYP,0.1852915
pirate,P,word2vec_recipe_20_HYP,0.24890782
gasoline,M,word2vec_recipe_20_HYP,0.14802064
fringe,P,word2vec_recipe_20_HYP,0.22433288
corral,P,word2vec_recipe_20_HYP,0.3346371
gopher,P,word2vec_recipe_20_HYP,0.22304523
substance,P,word2vec_recipe_20_HYP,0.3597806
flannel,P,word2vec_recipe_20_HYP,0.37809852
strap,P,word2vec_recipe_20_HYP,0.29265776
courtesy,P,word2vec_recipe_20_HYP,0.36465847
pitch,H,word2vec_recipe_20_HYP,0.39905697
countdown,P,word2vec_recipe_20_HYP,0.32785475
fiend,P,word2vec_recipe_20_HYP,0.19358997
generic,P,word2vec_recipe_20_HYP,0.27793312
marijuana,M,word2vec_recipe_20_HYP,0.26981336
pink,H,word2vec_recipe_20_HYP,0.49304497
perky,M,word2vec_recipe_20_HYP,0.32891735
society,P,word2vec_recipe_20_HYP,0.18627317
fearless,M,word2vec_recipe_20_HYP,0.20126514
lotion,P,word2vec_recipe_20_HYP,0.31961915
hoop,P,word2vec_recipe_20_HYP,0.3150805
cookie,P,word2vec_recipe_20_HYP,0.36769503
etiquette,M,word2vec_recipe_20_HYP,0.12704016
romantic,P,word2vec_recipe_20_HYP,0.24896641
square,P,word2vec_recipe_20_HYP,0.3238942
vibration,P,word2vec_recipe_20_HYP,0.15739296
isolate,P,word2vec_recipe_20_HYP,0.24159478
spacious,P,word2vec_recipe_20_HYP,0.26240495
toilet,P,word2vec_recipe_20_HYP,0.24513434
southwest,P,word2vec_recipe_20_HYP,0.29926196
corpse,M,word2vec_recipe_20_HYP,0.19273576
publisher,P,word2vec_recipe_20_HYP,0.15614988
accompany,P,word2vec_recipe_20_HYP,0.38694394
wildlife,M,word2vec_recipe_20_HYP,0.1949148
