word,ambiguity_type,model,nbhd_mean_distance
reality,P,word2vec_tiny_30_HYP_HALF,0.37571606
equal,P,word2vec_tiny_30_HYP_HALF,0.43326455
buoy,P,word2vec_tiny_30_HYP_HALF,0.36150634
regain,P,word2vec_tiny_30_HYP_HALF,0.30706832
pudding,P,word2vec_tiny_30_HYP_HALF,0.27975678
wing,P,word2vec_tiny_30_HYP_HALF,0.4972887
greedy,P,word2vec_tiny_30_HYP_HALF,0.47631973
hoof,P,word2vec_tiny_30_HYP_HALF,0.4681418
poorly,P,word2vec_tiny_30_HYP_HALF,0.39307368
mink,P,word2vec_tiny_30_HYP_HALF,0.3510336
plumber,P,word2vec_tiny_30_HYP_HALF,0.4663572
toaster,H,word2vec_tiny_30_HYP_HALF,0.44873083
disposal,P,word2vec_tiny_30_HYP_HALF,0.1862545
pounce,P,word2vec_tiny_30_HYP_HALF,0.51131976
pleasant,P,word2vec_tiny_30_HYP_HALF,0.41051412
janitor,M,word2vec_tiny_30_HYP_HALF,0.39840987
selfish,P,word2vec_tiny_30_HYP_HALF,0.47027233
cloak,P,word2vec_tiny_30_HYP_HALF,0.42992607
honor,P,word2vec_tiny_30_HYP_HALF,0.3447642
continue,P,word2vec_tiny_30_HYP_HALF,0.49735084
fright,P,word2vec_tiny_30_HYP_HALF,0.32192338
panic,P,word2vec_tiny_30_HYP_HALF,0.52497625
joker,P,word2vec_tiny_30_HYP_HALF,0.4044267
bug,P,word2vec_tiny_30_HYP_HALF,0.41060698
plaster,P,word2vec_tiny_30_HYP_HALF,0.35973144
poise,P,word2vec_tiny_30_HYP_HALF,0.2528252
territory,P,word2vec_tiny_30_HYP_HALF,0.37812692
infection,P,word2vec_tiny_30_HYP_HALF,0.39269423
selective,P,word2vec_tiny_30_HYP_HALF,0.15143548
heater,P,word2vec_tiny_30_HYP_HALF,0.4868383
tailor,P,word2vec_tiny_30_HYP_HALF,0.39613706
confront,P,word2vec_tiny_30_HYP_HALF,0.34039265
folder,P,word2vec_tiny_30_HYP_HALF,0.38232288
various,P,word2vec_tiny_30_HYP_HALF,0.3809696
green,P,word2vec_tiny_30_HYP_HALF,0.49110055
sweaty,P,word2vec_tiny_30_HYP_HALF,0.5416843
drip,P,word2vec_tiny_30_HYP_HALF,0.45441297
horseback,P,word2vec_tiny_30_HYP_HALF,0.35061255
angle,H,word2vec_tiny_30_HYP_HALF,0.3980665
burp,P,word2vec_tiny_30_HYP_HALF,0.3996592
crook,P,word2vec_tiny_30_HYP_HALF,0.33090526
rosary,P,word2vec_tiny_30_HYP_HALF,0.22941394
newborn,P,word2vec_tiny_30_HYP_HALF,0.26767942
grenade,P,word2vec_tiny_30_HYP_HALF,0.38288265
frisky,M,word2vec_tiny_30_HYP_HALF,0.3407992
goose,P,word2vec_tiny_30_HYP_HALF,0.38613483
lag,P,word2vec_tiny_30_HYP_HALF,0.21023928
anger,P,word2vec_tiny_30_HYP_HALF,0.38327065
burner,P,word2vec_tiny_30_HYP_HALF,0.33350456
terrain,M,word2vec_tiny_30_HYP_HALF,0.34505332
mercy,P,word2vec_tiny_30_HYP_HALF,0.4218424
shrimp,P,word2vec_tiny_30_HYP_HALF,0.34860203
ski,P,word2vec_tiny_30_HYP_HALF,0.41200542
stack,P,word2vec_tiny_30_HYP_HALF,0.47772938
definition,P,word2vec_tiny_30_HYP_HALF,0.33260572
elephant,M,word2vec_tiny_30_HYP_HALF,0.366544
injury,P,word2vec_tiny_30_HYP_HALF,0.29338527
computer,P,word2vec_tiny_30_HYP_HALF,0.41359627
misty,P,word2vec_tiny_30_HYP_HALF,0.43752983
electrical,M,word2vec_tiny_30_HYP_HALF,0.28054824
birthday,M,word2vec_tiny_30_HYP_HALF,0.5026287
haunt,P,word2vec_tiny_30_HYP_HALF,0.29149926
pavement,P,word2vec_tiny_30_HYP_HALF,0.478307
airfield,M,word2vec_tiny_30_HYP_HALF,0.33937547
unsure,P,word2vec_tiny_30_HYP_HALF,0.4453059
monkey,P,word2vec_tiny_30_HYP_HALF,0.3918964
brisk,P,word2vec_tiny_30_HYP_HALF,0.24613018
clumsy,P,word2vec_tiny_30_HYP_HALF,0.48837537
beard,P,word2vec_tiny_30_HYP_HALF,0.52407986
hateful,P,word2vec_tiny_30_HYP_HALF,0.1978038
profound,P,word2vec_tiny_30_HYP_HALF,0.2034717
frightful,P,word2vec_tiny_30_HYP_HALF,0.2569769
outsider,P,word2vec_tiny_30_HYP_HALF,0.23432155
sweat,P,word2vec_tiny_30_HYP_HALF,0.44722003
stability,M,word2vec_tiny_30_HYP_HALF,0.27873257
strong,P,word2vec_tiny_30_HYP_HALF,0.5250244
singer,P,word2vec_tiny_30_HYP_HALF,0.4282221
platter,P,word2vec_tiny_30_HYP_HALF,0.27857006
horn,P,word2vec_tiny_30_HYP_HALF,0.45134965
sting,P,word2vec_tiny_30_HYP_HALF,0.4416686
health,P,word2vec_tiny_30_HYP_HALF,0.41064608
dazzle,P,word2vec_tiny_30_HYP_HALF,0.3620133
headache,P,word2vec_tiny_30_HYP_HALF,0.45494178
infant,P,word2vec_tiny_30_HYP_HALF,0.5263736
kitchen,M,word2vec_tiny_30_HYP_HALF,0.45831862
maker,P,word2vec_tiny_30_HYP_HALF,0.48242682
limit,P,word2vec_tiny_30_HYP_HALF,0.4261557
yard,H,word2vec_tiny_30_HYP_HALF,0.5333525
expense,P,word2vec_tiny_30_HYP_HALF,0.28305903
snug,P,word2vec_tiny_30_HYP_HALF,0.43980044
branch,P,word2vec_tiny_30_HYP_HALF,0.46671844
button,P,word2vec_tiny_30_HYP_HALF,0.4577931
hesitate,P,word2vec_tiny_30_HYP_HALF,0.39093778
jackpot,P,word2vec_tiny_30_HYP_HALF,0.2448368
reach,P,word2vec_tiny_30_HYP_HALF,0.54488736
virus,P,word2vec_tiny_30_HYP_HALF,0.38940307
workers,P,word2vec_tiny_30_HYP_HALF,0.4425838
block,P,word2vec_tiny_30_HYP_HALF,0.49705544
cradle,P,word2vec_tiny_30_HYP_HALF,0.40457863
peppermint,P,word2vec_tiny_30_HYP_HALF,0.28838578
punk,P,word2vec_tiny_30_HYP_HALF,0.26431286
solid,P,word2vec_tiny_30_HYP_HALF,0.41843215
morality,P,word2vec_tiny_30_HYP_HALF,0.18502168
tackle,P,word2vec_tiny_30_HYP_HALF,0.38856775
mural,P,word2vec_tiny_30_HYP_HALF,0.37809795
bakery,M,word2vec_tiny_30_HYP_HALF,0.44452065
dramatic,P,word2vec_tiny_30_HYP_HALF,0.29588094
grasp,P,word2vec_tiny_30_HYP_HALF,0.31840318
frog,H,word2vec_tiny_30_HYP_HALF,0.43710503
dig,P,word2vec_tiny_30_HYP_HALF,0.5060055
continent,P,word2vec_tiny_30_HYP_HALF,0.32101336
destiny,P,word2vec_tiny_30_HYP_HALF,0.3053479
tune,P,word2vec_tiny_30_HYP_HALF,0.43490002
vision,P,word2vec_tiny_30_HYP_HALF,0.34569246
shave,P,word2vec_tiny_30_HYP_HALF,0.52179426
scan,P,word2vec_tiny_30_HYP_HALF,0.33826742
sitter,P,word2vec_tiny_30_HYP_HALF,0.34791768
steam,P,word2vec_tiny_30_HYP_HALF,0.46665406
keen,H,word2vec_tiny_30_HYP_HALF,0.40607685
rejoin,H,word2vec_tiny_30_HYP_HALF,0.18615021
autograph,P,word2vec_tiny_30_HYP_HALF,0.34015977
steward,P,word2vec_tiny_30_HYP_HALF,0.24431199
partner,P,word2vec_tiny_30_HYP_HALF,0.4116263
cast,P,word2vec_tiny_30_HYP_HALF,0.4992851
vengeful,M,word2vec_tiny_30_HYP_HALF,0.23286235
brilliance,P,word2vec_tiny_30_HYP_HALF,0.29451728
cockroach,M,word2vec_tiny_30_HYP_HALF,0.3072995
similar,M,word2vec_tiny_30_HYP_HALF,0.43135366
countless,M,word2vec_tiny_30_HYP_HALF,0.39321136
scramble,P,word2vec_tiny_30_HYP_HALF,0.3184179
antique,P,word2vec_tiny_30_HYP_HALF,0.31861463
skip,P,word2vec_tiny_30_HYP_HALF,0.5291226
generation,P,word2vec_tiny_30_HYP_HALF,0.41548228
treat,P,word2vec_tiny_30_HYP_HALF,0.4273123
gobble,H,word2vec_tiny_30_HYP_HALF,0.38638252
athlete,P,word2vec_tiny_30_HYP_HALF,0.32556203
rug,P,word2vec_tiny_30_HYP_HALF,0.41420487
paint,P,word2vec_tiny_30_HYP_HALF,0.42760712
passionate,P,word2vec_tiny_30_HYP_HALF,0.3675048
push,P,word2vec_tiny_30_HYP_HALF,0.48857167
liar,M,word2vec_tiny_30_HYP_HALF,0.39623368
password,M,word2vec_tiny_30_HYP_HALF,0.40599555
buzzard,P,word2vec_tiny_30_HYP_HALF,0.3707303
deadly,P,word2vec_tiny_30_HYP_HALF,0.33030537
thorough,P,word2vec_tiny_30_HYP_HALF,0.32807487
level,P,word2vec_tiny_30_HYP_HALF,0.45727867
offer,P,word2vec_tiny_30_HYP_HALF,0.4690966
jerk,H,word2vec_tiny_30_HYP_HALF,0.3244659
accurate,P,word2vec_tiny_30_HYP_HALF,0.30271113
train,P,word2vec_tiny_30_HYP_HALF,0.39934692
dart,P,word2vec_tiny_30_HYP_HALF,0.42096537
insecure,P,word2vec_tiny_30_HYP_HALF,0.17177914
nibble,P,word2vec_tiny_30_HYP_HALF,0.46330106
bacon,M,word2vec_tiny_30_HYP_HALF,0.30604672
cope,H,word2vec_tiny_30_HYP_HALF,0.2765466
ballet,P,word2vec_tiny_30_HYP_HALF,0.44028443
soak,P,word2vec_tiny_30_HYP_HALF,0.4888197
steady,P,word2vec_tiny_30_HYP_HALF,0.52850544
perfume,P,word2vec_tiny_30_HYP_HALF,0.4688279
patient,P,word2vec_tiny_30_HYP_HALF,0.50931346
barefoot,M,word2vec_tiny_30_HYP_HALF,0.37553328
stale,P,word2vec_tiny_30_HYP_HALF,0.28903985
invade,P,word2vec_tiny_30_HYP_HALF,0.1696677
fry,H,word2vec_tiny_30_HYP_HALF,0.28327274
fetch,P,word2vec_tiny_30_HYP_HALF,0.51376003
stressful,M,word2vec_tiny_30_HYP_HALF,0.20498247
fabulous,P,word2vec_tiny_30_HYP_HALF,0.36110526
cabin,P,word2vec_tiny_30_HYP_HALF,0.46845216
lonesome,P,word2vec_tiny_30_HYP_HALF,0.30518052
jester,P,word2vec_tiny_30_HYP_HALF,0.43912262
morale,M,word2vec_tiny_30_HYP_HALF,0.18066926
assistant,P,word2vec_tiny_30_HYP_HALF,0.35003966
fat,P,word2vec_tiny_30_HYP_HALF,0.4687994
contribute,P,word2vec_tiny_30_HYP_HALF,0.25425565
trend,P,word2vec_tiny_30_HYP_HALF,0.2901671
exhaust,P,word2vec_tiny_30_HYP_HALF,0.3029848
jealous,P,word2vec_tiny_30_HYP_HALF,0.5513106
blouse,P,word2vec_tiny_30_HYP_HALF,0.38438663
squid,M,word2vec_tiny_30_HYP_HALF,0.38188282
fragile,P,word2vec_tiny_30_HYP_HALF,0.5396667
worthless,P,word2vec_tiny_30_HYP_HALF,0.407999
clinic,P,word2vec_tiny_30_HYP_HALF,0.459982
hefty,P,word2vec_tiny_30_HYP_HALF,0.26139674
humor,P,word2vec_tiny_30_HYP_HALF,0.3423768
ultimate,P,word2vec_tiny_30_HYP_HALF,0.3314134
fruity,P,word2vec_tiny_30_HYP_HALF,0.37628898
rowdy,P,word2vec_tiny_30_HYP_HALF,0.32217547
zone,P,word2vec_tiny_30_HYP_HALF,0.46865615
appreciate,P,word2vec_tiny_30_HYP_HALF,0.42507085
walrus,M,word2vec_tiny_30_HYP_HALF,0.39834177
instrument,P,word2vec_tiny_30_HYP_HALF,0.40852034
vial,M,word2vec_tiny_30_HYP_HALF,0.20778604
microwave,P,word2vec_tiny_30_HYP_HALF,0.42052597
mustard,P,word2vec_tiny_30_HYP_HALF,0.28680772
camper,P,word2vec_tiny_30_HYP_HALF,0.27899656
wealthy,M,word2vec_tiny_30_HYP_HALF,0.47321084
robbery,M,word2vec_tiny_30_HYP_HALF,0.3371034
epic,P,word2vec_tiny_30_HYP_HALF,0.3024069
lighthouse,M,word2vec_tiny_30_HYP_HALF,0.42534542
agony,P,word2vec_tiny_30_HYP_HALF,0.26825258
bike,P,word2vec_tiny_30_HYP_HALF,0.39717925
thrust,P,word2vec_tiny_30_HYP_HALF,0.31690606
basket,P,word2vec_tiny_30_HYP_HALF,0.4860617
capable,P,word2vec_tiny_30_HYP_HALF,0.31685385
edible,P,word2vec_tiny_30_HYP_HALF,0.3403842
series,P,word2vec_tiny_30_HYP_HALF,0.3660728
backpack,P,word2vec_tiny_30_HYP_HALF,0.50899196
fear,P,word2vec_tiny_30_HYP_HALF,0.37774158
gift,P,word2vec_tiny_30_HYP_HALF,0.48816845
giant,P,word2vec_tiny_30_HYP_HALF,0.46609187
timer,P,word2vec_tiny_30_HYP_HALF,0.50030154
hobby,H,word2vec_tiny_30_HYP_HALF,0.42288563
scrape,P,word2vec_tiny_30_HYP_HALF,0.36909285
pussycat,M,word2vec_tiny_30_HYP_HALF,0.30523902
location,P,word2vec_tiny_30_HYP_HALF,0.3779219
wolf,P,word2vec_tiny_30_HYP_HALF,0.41374463
solar,P,word2vec_tiny_30_HYP_HALF,0.39814183
elevator,P,word2vec_tiny_30_HYP_HALF,0.47225514
evident,M,word2vec_tiny_30_HYP_HALF,0.17637268
flashlight,M,word2vec_tiny_30_HYP_HALF,0.47474873
exact,P,word2vec_tiny_30_HYP_HALF,0.4170291
debate,P,word2vec_tiny_30_HYP_HALF,0.28565052
pump,H,word2vec_tiny_30_HYP_HALF,0.5001176
healthy,P,word2vec_tiny_30_HYP_HALF,0.5264288
therapy,P,word2vec_tiny_30_HYP_HALF,0.34909213
crafty,M,word2vec_tiny_30_HYP_HALF,0.336857
wandering,P,word2vec_tiny_30_HYP_HALF,0.46257484
club,P,word2vec_tiny_30_HYP_HALF,0.4709328
racetrack,M,word2vec_tiny_30_HYP_HALF,0.29739705
orb,P,word2vec_tiny_30_HYP_HALF,0.34519458
girlfriend,P,word2vec_tiny_30_HYP_HALF,0.3091352
dispenser,M,word2vec_tiny_30_HYP_HALF,0.29506773
conscience,P,word2vec_tiny_30_HYP_HALF,0.26232675
connect,P,word2vec_tiny_30_HYP_HALF,0.42903388
truck,H,word2vec_tiny_30_HYP_HALF,0.42149085
banana,P,word2vec_tiny_30_HYP_HALF,0.4103034
weep,P,word2vec_tiny_30_HYP_HALF,0.5110276
goal,P,word2vec_tiny_30_HYP_HALF,0.4783013
purpose,P,word2vec_tiny_30_HYP_HALF,0.5172942
nation,P,word2vec_tiny_30_HYP_HALF,0.4712559
slingshot,M,word2vec_tiny_30_HYP_HALF,0.42910835
proper,P,word2vec_tiny_30_HYP_HALF,0.42436686
noon,M,word2vec_tiny_30_HYP_HALF,0.53306806
calculate,P,word2vec_tiny_30_HYP_HALF,0.25864372
salmon,P,word2vec_tiny_30_HYP_HALF,0.36031407
overhead,P,word2vec_tiny_30_HYP_HALF,0.3859543
mighty,P,word2vec_tiny_30_HYP_HALF,0.44305152
galaxy,P,word2vec_tiny_30_HYP_HALF,0.38893157
mirror,P,word2vec_tiny_30_HYP_HALF,0.49640533
crowd,P,word2vec_tiny_30_HYP_HALF,0.44216174
bullet,P,word2vec_tiny_30_HYP_HALF,0.38776284
fishy,P,word2vec_tiny_30_HYP_HALF,0.3273338
strike,P,word2vec_tiny_30_HYP_HALF,0.49988732
havoc,P,word2vec_tiny_30_HYP_HALF,0.32144928
prosperous,P,word2vec_tiny_30_HYP_HALF,0.26965618
puck,M,word2vec_tiny_30_HYP_HALF,0.45283192
stairway,M,word2vec_tiny_30_HYP_HALF,0.35883227
indulge,P,word2vec_tiny_30_HYP_HALF,0.18878394
lure,P,word2vec_tiny_30_HYP_HALF,0.431639
jet,H,word2vec_tiny_30_HYP_HALF,0.4268604
efficient,P,word2vec_tiny_30_HYP_HALF,0.32949963
surround,P,word2vec_tiny_30_HYP_HALF,0.34300473
impolite,M,word2vec_tiny_30_HYP_HALF,0.20051283
rocker,P,word2vec_tiny_30_HYP_HALF,0.40126923
topic,P,word2vec_tiny_30_HYP_HALF,0.39468628
sunshine,P,word2vec_tiny_30_HYP_HALF,0.4203371
subtle,P,word2vec_tiny_30_HYP_HALF,0.27942008
warmed,P,word2vec_tiny_30_HYP_HALF,0.45756653
hatred,M,word2vec_tiny_30_HYP_HALF,0.22834177
antenna,P,word2vec_tiny_30_HYP_HALF,0.3932061
elderly,M,word2vec_tiny_30_HYP_HALF,0.48281524
talent,P,word2vec_tiny_30_HYP_HALF,0.4218288
tooth,P,word2vec_tiny_30_HYP_HALF,0.49847493
modesty,P,word2vec_tiny_30_HYP_HALF,0.2724684
mute,P,word2vec_tiny_30_HYP_HALF,0.23590338
prosperity,M,word2vec_tiny_30_HYP_HALF,0.18715258
chowder,M,word2vec_tiny_30_HYP_HALF,0.27478126
starve,P,word2vec_tiny_30_HYP_HALF,0.20159462
moth,P,word2vec_tiny_30_HYP_HALF,0.43665788
mug,P,word2vec_tiny_30_HYP_HALF,0.4156696
panel,P,word2vec_tiny_30_HYP_HALF,0.34939355
tender,H,word2vec_tiny_30_HYP_HALF,0.34501046
robe,P,word2vec_tiny_30_HYP_HALF,0.48350585
expand,P,word2vec_tiny_30_HYP_HALF,0.36108837
flame,P,word2vec_tiny_30_HYP_HALF,0.4626698
positive,P,word2vec_tiny_30_HYP_HALF,0.32770905
hungry,P,word2vec_tiny_30_HYP_HALF,0.5216023
bank,H,word2vec_tiny_30_HYP_HALF,0.53047824
bark,H,word2vec_tiny_30_HYP_HALF,0.4930236
posture,P,word2vec_tiny_30_HYP_HALF,0.19064145
tangible,P,word2vec_tiny_30_HYP_HALF,0.13015659
harvest,P,word2vec_tiny_30_HYP_HALF,0.39771762
powder,P,word2vec_tiny_30_HYP_HALF,0.4571394
sensation,P,word2vec_tiny_30_HYP_HALF,0.40261877
gloom,P,word2vec_tiny_30_HYP_HALF,0.3009292
climax,P,word2vec_tiny_30_HYP_HALF,0.2342598
selfless,M,word2vec_tiny_30_HYP_HALF,0.2483113
brandy,P,word2vec_tiny_30_HYP_HALF,0.27365592
simmer,P,word2vec_tiny_30_HYP_HALF,0.22096127
ashamed,P,word2vec_tiny_30_HYP_HALF,0.4918597
stinky,M,word2vec_tiny_30_HYP_HALF,0.43987343
grunt,P,word2vec_tiny_30_HYP_HALF,0.34938717
flush,H,word2vec_tiny_30_HYP_HALF,0.42924157
pulp,P,word2vec_tiny_30_HYP_HALF,0.32946163
slumber,P,word2vec_tiny_30_HYP_HALF,0.32479474
empathy,P,word2vec_tiny_30_HYP_HALF,0.20590273
pedestal,P,word2vec_tiny_30_HYP_HALF,0.29812402
stylish,M,word2vec_tiny_30_HYP_HALF,0.4152498
pity,P,word2vec_tiny_30_HYP_HALF,0.38029572
defend,P,word2vec_tiny_30_HYP_HALF,0.39541602
skilled,P,word2vec_tiny_30_HYP_HALF,0.37448028
fulfill,P,word2vec_tiny_30_HYP_HALF,0.33312815
skid,P,word2vec_tiny_30_HYP_HALF,0.32301334
navigate,P,word2vec_tiny_30_HYP_HALF,0.36101052
crocodile,P,word2vec_tiny_30_HYP_HALF,0.3584923
tenth,P,word2vec_tiny_30_HYP_HALF,0.473034
ingredient,P,word2vec_tiny_30_HYP_HALF,0.41515732
gull,H,word2vec_tiny_30_HYP_HALF,0.22338273
toot,P,word2vec_tiny_30_HYP_HALF,0.41610253
draw,P,word2vec_tiny_30_HYP_HALF,0.40587232
drill,H,word2vec_tiny_30_HYP_HALF,0.38032773
elegance,P,word2vec_tiny_30_HYP_HALF,0.28028813
mischief,P,word2vec_tiny_30_HYP_HALF,0.45839572
mirage,P,word2vec_tiny_30_HYP_HALF,0.43113908
rule,P,word2vec_tiny_30_HYP_HALF,0.49462423
tornado,M,word2vec_tiny_30_HYP_HALF,0.48222446
monstrous,P,word2vec_tiny_30_HYP_HALF,0.2753881
mellow,P,word2vec_tiny_30_HYP_HALF,0.3479098
watering,P,word2vec_tiny_30_HYP_HALF,0.46266362
musician,P,word2vec_tiny_30_HYP_HALF,0.44459334
ignorance,M,word2vec_tiny_30_HYP_HALF,0.27173626
scratch,P,word2vec_tiny_30_HYP_HALF,0.45886436
slow,P,word2vec_tiny_30_HYP_HALF,0.5059459
beach,P,word2vec_tiny_30_HYP_HALF,0.44677022
pesky,M,word2vec_tiny_30_HYP_HALF,0.37410805
lemon,P,word2vec_tiny_30_HYP_HALF,0.4116641
backward,P,word2vec_tiny_30_HYP_HALF,0.51729745
groundhog,M,word2vec_tiny_30_HYP_HALF,0.28224167
brow,P,word2vec_tiny_30_HYP_HALF,0.3070704
flag,H,word2vec_tiny_30_HYP_HALF,0.47076684
studio,P,word2vec_tiny_30_HYP_HALF,0.42678517
wet,P,word2vec_tiny_30_HYP_HALF,0.47263604
keyboard,P,word2vec_tiny_30_HYP_HALF,0.4016148
lung,M,word2vec_tiny_30_HYP_HALF,0.49355564
surface,P,word2vec_tiny_30_HYP_HALF,0.42127907
arrive,P,word2vec_tiny_30_HYP_HALF,0.5107782
strut,H,word2vec_tiny_30_HYP_HALF,0.3517478
tactic,M,word2vec_tiny_30_HYP_HALF,0.33603767
skinny,P,word2vec_tiny_30_HYP_HALF,0.46890613
tasty,M,word2vec_tiny_30_HYP_HALF,0.39114544
remind,P,word2vec_tiny_30_HYP_HALF,0.5071573
blindfold,P,word2vec_tiny_30_HYP_HALF,0.36051273
drool,P,word2vec_tiny_30_HYP_HALF,0.353367
swoop,P,word2vec_tiny_30_HYP_HALF,0.43856776
gas,P,word2vec_tiny_30_HYP_HALF,0.44964394
ankle,M,word2vec_tiny_30_HYP_HALF,0.37410536
reporter,P,word2vec_tiny_30_HYP_HALF,0.4159722
scheme,P,word2vec_tiny_30_HYP_HALF,0.25221792
accomplish,P,word2vec_tiny_30_HYP_HALF,0.33927315
adapt,P,word2vec_tiny_30_HYP_HALF,0.2681947
massive,P,word2vec_tiny_30_HYP_HALF,0.34200227
proposal,P,word2vec_tiny_30_HYP_HALF,0.28807223
count,H,word2vec_tiny_30_HYP_HALF,0.5287643
minus,P,word2vec_tiny_30_HYP_HALF,0.27000833
bath,P,word2vec_tiny_30_HYP_HALF,0.475654
limousine,P,word2vec_tiny_30_HYP_HALF,0.38823316
glitter,P,word2vec_tiny_30_HYP_HALF,0.39905524
soup,P,word2vec_tiny_30_HYP_HALF,0.3256725
portable,P,word2vec_tiny_30_HYP_HALF,0.34719723
helicopter,M,word2vec_tiny_30_HYP_HALF,0.43663296
skull,P,word2vec_tiny_30_HYP_HALF,0.4339689
yacht,P,word2vec_tiny_30_HYP_HALF,0.3835769
jog,H,word2vec_tiny_30_HYP_HALF,0.5362164
inspire,P,word2vec_tiny_30_HYP_HALF,0.25390142
chin,P,word2vec_tiny_30_HYP_HALF,0.44628263
casserole,P,word2vec_tiny_30_HYP_HALF,0.2655349
nervous,P,word2vec_tiny_30_HYP_HALF,0.49738023
clamp,P,word2vec_tiny_30_HYP_HALF,0.29933932
relative,P,word2vec_tiny_30_HYP_HALF,0.3732679
batch,P,word2vec_tiny_30_HYP_HALF,0.3956325
loyalty,P,word2vec_tiny_30_HYP_HALF,0.29639205
brittle,P,word2vec_tiny_30_HYP_HALF,0.4144868
click,P,word2vec_tiny_30_HYP_HALF,0.43830195
population,P,word2vec_tiny_30_HYP_HALF,0.21936265
outline,P,word2vec_tiny_30_HYP_HALF,0.37588805
peep,H,word2vec_tiny_30_HYP_HALF,0.36783174
birthmark,M,word2vec_tiny_30_HYP_HALF,0.22408858
task,P,word2vec_tiny_30_HYP_HALF,0.47093922
coconut,P,word2vec_tiny_30_HYP_HALF,0.45669422
decipher,P,word2vec_tiny_30_HYP_HALF,0.17559922
guardian,P,word2vec_tiny_30_HYP_HALF,0.41291034
runner,P,word2vec_tiny_30_HYP_HALF,0.4738062
moody,P,word2vec_tiny_30_HYP_HALF,0.17193481
diver,P,word2vec_tiny_30_HYP_HALF,0.4492867
punish,P,word2vec_tiny_30_HYP_HALF,0.4962591
constant,P,word2vec_tiny_30_HYP_HALF,0.28699642
cowgirl,P,word2vec_tiny_30_HYP_HALF,0.4438983
concern,P,word2vec_tiny_30_HYP_HALF,0.3503681
remove,P,word2vec_tiny_30_HYP_HALF,0.50627077
shift,P,word2vec_tiny_30_HYP_HALF,0.33139533
pinch,P,word2vec_tiny_30_HYP_HALF,0.5059202
adorable,P,word2vec_tiny_30_HYP_HALF,0.46728212
zebra,M,word2vec_tiny_30_HYP_HALF,0.37111014
stash,P,word2vec_tiny_30_HYP_HALF,0.48576778
rage,P,word2vec_tiny_30_HYP_HALF,0.337124
raincoat,M,word2vec_tiny_30_HYP_HALF,0.48089883
crisp,P,word2vec_tiny_30_HYP_HALF,0.3667179
grow,P,word2vec_tiny_30_HYP_HALF,0.4869949
lair,P,word2vec_tiny_30_HYP_HALF,0.31817627
smudge,P,word2vec_tiny_30_HYP_HALF,0.42075756
virtue,P,word2vec_tiny_30_HYP_HALF,0.28571603
tremble,P,word2vec_tiny_30_HYP_HALF,0.4922148
numerous,P,word2vec_tiny_30_HYP_HALF,0.3169184
spoil,P,word2vec_tiny_30_HYP_HALF,0.5503966
