word,ambiguity_type,model,nbhd_mean_distance
keg,P,word2vec_recipe_50_HOM,0.27347425
aristocrat,P,word2vec_recipe_50_HOM,0.1906855
novelty,P,word2vec_recipe_50_HOM,0.19027574
pirate,P,word2vec_recipe_50_HOM,0.25365937
gasoline,M,word2vec_recipe_50_HOM,0.1613627
fringe,P,word2vec_recipe_50_HOM,0.22653341
corral,P,word2vec_recipe_50_HOM,0.36255622
gopher,P,word2vec_recipe_50_HOM,0.24403279
substance,P,word2vec_recipe_50_HOM,0.3450838
flannel,P,word2vec_recipe_50_HOM,0.3804211
strap,P,word2vec_recipe_50_HOM,0.29966336
courtesy,P,word2vec_recipe_50_HOM,0.35055196
pitch,H,word2vec_recipe_50_HOM,0.38221636
countdown,P,word2vec_recipe_50_HOM,0.29827532
fiend,P,word2vec_recipe_50_HOM,0.1911952
generic,P,word2vec_recipe_50_HOM,0.26753104
marijuana,M,word2vec_recipe_50_HOM,0.3063602
pink,H,word2vec_recipe_50_HOM,0.48278922
perky,M,word2vec_recipe_50_HOM,0.34438717
society,P,word2vec_recipe_50_HOM,0.18063295
fearless,M,word2vec_recipe_50_HOM,0.2004675
lotion,P,word2vec_recipe_50_HOM,0.31406614
hoop,P,word2vec_recipe_50_HOM,0.3607691
cookie,P,word2vec_recipe_50_HOM,0.37488148
etiquette,M,word2vec_recipe_50_HOM,0.13594012
romantic,P,word2vec_recipe_50_HOM,0.26467815
square,P,word2vec_recipe_50_HOM,0.3284753
vibration,P,word2vec_recipe_50_HOM,0.15700573
isolate,P,word2vec_recipe_50_HOM,0.309003
spacious,P,word2vec_recipe_50_HOM,0.27409297
toilet,P,word2vec_recipe_50_HOM,0.24508421
southwest,P,word2vec_recipe_50_HOM,0.30280206
corpse,M,word2vec_recipe_50_HOM,0.18169211
publisher,P,word2vec_recipe_50_HOM,0.16810116
accompany,P,word2vec_recipe_50_HOM,0.38542518
wildlife,M,word2vec_recipe_50_HOM,0.1554767
louse,P,word2vec_recipe_50_HOM,0.16714449
household,P,word2vec_recipe_50_HOM,0.25756678
lend,P,word2vec_recipe_50_HOM,0.28172532
despise,M,word2vec_recipe_50_HOM,0.10394226
attack,P,word2vec_recipe_50_HOM,0.30020806
cone,P,word2vec_recipe_50_HOM,0.3278359
rope,P,word2vec_recipe_50_HOM,0.3272129
agreement,P,word2vec_recipe_50_HOM,0.32600543
unable,M,word2vec_recipe_50_HOM,0.30417526
rainy,M,word2vec_recipe_50_HOM,0.3518613
gracious,P,word2vec_recipe_50_HOM,0.20843643
hind,H,word2vec_recipe_50_HOM,0.26214945
park,P,word2vec_recipe_50_HOM,0.32851318
detector,P,word2vec_recipe_50_HOM,0.20848675
armpit,M,word2vec_recipe_50_HOM,0.21451451
distance,P,word2vec_recipe_50_HOM,0.42697078
eager,M,word2vec_recipe_50_HOM,0.12530103
drum,P,word2vec_recipe_50_HOM,0.40174484
accident,P,word2vec_recipe_50_HOM,0.2140616
moon,P,word2vec_recipe_50_HOM,0.41562107
pansy,P,word2vec_recipe_50_HOM,0.30299217
reality,P,word2vec_recipe_50_HOM,0.11761666
equal,P,word2vec_recipe_50_HOM,0.42649367
regain,P,word2vec_recipe_50_HOM,0.27672336
dominion,P,word2vec_recipe_50_HOM,0.1708105
pudding,P,word2vec_recipe_50_HOM,0.40438342
wing,P,word2vec_recipe_50_HOM,0.39665332
greedy,P,word2vec_recipe_50_HOM,0.16317806
hoof,P,word2vec_recipe_50_HOM,0.2204244
poorly,P,word2vec_recipe_50_HOM,0.14161202
mink,P,word2vec_recipe_50_HOM,0.21684839
plumber,P,word2vec_recipe_50_HOM,0.13402991
toaster,H,word2vec_recipe_50_HOM,0.4532931
disposal,P,word2vec_recipe_50_HOM,0.2958925
pleasant,P,word2vec_recipe_50_HOM,0.28397003
airtight,P,word2vec_recipe_50_HOM,0.4101795
cancer,P,word2vec_recipe_50_HOM,0.20691833
critical,P,word2vec_recipe_50_HOM,0.29736096
cloak,P,word2vec_recipe_50_HOM,0.22075823
honor,P,word2vec_recipe_50_HOM,0.23976597
continue,P,word2vec_recipe_50_HOM,0.46860138
placement,P,word2vec_recipe_50_HOM,0.34665152
panic,P,word2vec_recipe_50_HOM,0.30905047
rotation,P,word2vec_recipe_50_HOM,0.33568323
bug,P,word2vec_recipe_50_HOM,0.33192155
plaster,P,word2vec_recipe_50_HOM,0.32837608
territory,P,word2vec_recipe_50_HOM,0.16239208
infection,P,word2vec_recipe_50_HOM,0.17194515
heater,P,word2vec_recipe_50_HOM,0.3371406
tailor,P,word2vec_recipe_50_HOM,0.1705483
folder,P,word2vec_recipe_50_HOM,0.26292184
various,P,word2vec_recipe_50_HOM,0.3776906
assure,P,word2vec_recipe_50_HOM,0.42828795
green,P,word2vec_recipe_50_HOM,0.35485607
sweaty,P,word2vec_recipe_50_HOM,0.2920808
bogus,M,word2vec_recipe_50_HOM,0.14034967
drip,P,word2vec_recipe_50_HOM,0.48112828
horseback,P,word2vec_recipe_50_HOM,0.36428517
angle,H,word2vec_recipe_50_HOM,0.3862382
