word,ambiguity_type,model,nbhd_mean_distance
lifelong,M,word2vec_tiny_50_HOM_HALF,0.37808797
pirate,P,word2vec_tiny_50_HOM_HALF,0.44266963
gasoline,M,word2vec_tiny_50_HOM_HALF,0.37659252
gopher,P,word2vec_tiny_50_HOM_HALF,0.34750757
substance,P,word2vec_tiny_50_HOM_HALF,0.33875734
strap,P,word2vec_tiny_50_HOM_HALF,0.43739805
pitch,H,word2vec_tiny_50_HOM_HALF,0.47467986
countdown,P,word2vec_tiny_50_HOM_HALF,0.33547902
pink,H,word2vec_tiny_50_HOM_HALF,0.45453838
perky,M,word2vec_tiny_50_HOM_HALF,0.38082162
fearless,M,word2vec_tiny_50_HOM_HALF,0.3530942
lotion,P,word2vec_tiny_50_HOM_HALF,0.45796135
annoy,P,word2vec_tiny_50_HOM_HALF,0.38251382
hoop,P,word2vec_tiny_50_HOM_HALF,0.44312856
doorman,M,word2vec_tiny_50_HOM_HALF,0.26770335
cookie,P,word2vec_tiny_50_HOM_HALF,0.37686265
romantic,P,word2vec_tiny_50_HOM_HALF,0.25281954
square,P,word2vec_tiny_50_HOM_HALF,0.47695196
vibration,P,word2vec_tiny_50_HOM_HALF,0.31143463
spacious,P,word2vec_tiny_50_HOM_HALF,0.37849724
toilet,P,word2vec_tiny_50_HOM_HALF,0.4676922
accompany,P,word2vec_tiny_50_HOM_HALF,0.29946327
wildlife,M,word2vec_tiny_50_HOM_HALF,0.36176264
speech,P,word2vec_tiny_50_HOM_HALF,0.3778994
household,P,word2vec_tiny_50_HOM_HALF,0.29420146
lend,P,word2vec_tiny_50_HOM_HALF,0.5224722
attack,P,word2vec_tiny_50_HOM_HALF,0.456419
cone,P,word2vec_tiny_50_HOM_HALF,0.44387138
rope,P,word2vec_tiny_50_HOM_HALF,0.43314037
agreement,P,word2vec_tiny_50_HOM_HALF,0.45131218
unable,M,word2vec_tiny_50_HOM_HALF,0.41409224
rainy,M,word2vec_tiny_50_HOM_HALF,0.50441587
gracious,P,word2vec_tiny_50_HOM_HALF,0.27735496
hind,H,word2vec_tiny_50_HOM_HALF,0.4610506
park,P,word2vec_tiny_50_HOM_HALF,0.52271414
detector,P,word2vec_tiny_50_HOM_HALF,0.36779195
distance,P,word2vec_tiny_50_HOM_HALF,0.44926423
eager,M,word2vec_tiny_50_HOM_HALF,0.5413553
drum,P,word2vec_tiny_50_HOM_HALF,0.40248787
accident,P,word2vec_tiny_50_HOM_HALF,0.5664518
moon,P,word2vec_tiny_50_HOM_HALF,0.4308323
restless,P,word2vec_tiny_50_HOM_HALF,0.4622187
reality,P,word2vec_tiny_50_HOM_HALF,0.37143525
equal,P,word2vec_tiny_50_HOM_HALF,0.4323413
buoy,P,word2vec_tiny_50_HOM_HALF,0.35517123
regain,P,word2vec_tiny_50_HOM_HALF,0.3082573
pudding,P,word2vec_tiny_50_HOM_HALF,0.2739157
wing,P,word2vec_tiny_50_HOM_HALF,0.5000268
greedy,P,word2vec_tiny_50_HOM_HALF,0.47868037
hoof,P,word2vec_tiny_50_HOM_HALF,0.47181603
poorly,P,word2vec_tiny_50_HOM_HALF,0.38709953
mink,P,word2vec_tiny_50_HOM_HALF,0.34865284
plumber,P,word2vec_tiny_50_HOM_HALF,0.47189572
toaster,H,word2vec_tiny_50_HOM_HALF,0.44696715
disposal,P,word2vec_tiny_50_HOM_HALF,0.19767453
pounce,P,word2vec_tiny_50_HOM_HALF,0.52668595
pleasant,P,word2vec_tiny_50_HOM_HALF,0.41399452
janitor,M,word2vec_tiny_50_HOM_HALF,0.39468715
selfish,P,word2vec_tiny_50_HOM_HALF,0.467877
cloak,P,word2vec_tiny_50_HOM_HALF,0.44132748
honor,P,word2vec_tiny_50_HOM_HALF,0.3333729
continue,P,word2vec_tiny_50_HOM_HALF,0.5020743
fright,P,word2vec_tiny_50_HOM_HALF,0.32083234
panic,P,word2vec_tiny_50_HOM_HALF,0.52244836
joker,P,word2vec_tiny_50_HOM_HALF,0.3910414
bug,P,word2vec_tiny_50_HOM_HALF,0.41361538
plaster,P,word2vec_tiny_50_HOM_HALF,0.35629332
poise,P,word2vec_tiny_50_HOM_HALF,0.24115385
territory,P,word2vec_tiny_50_HOM_HALF,0.38082668
infection,P,word2vec_tiny_50_HOM_HALF,0.39903468
selective,P,word2vec_tiny_50_HOM_HALF,0.1752653
heater,P,word2vec_tiny_50_HOM_HALF,0.47695428
tailor,P,word2vec_tiny_50_HOM_HALF,0.38291267
confront,P,word2vec_tiny_50_HOM_HALF,0.33142835
folder,P,word2vec_tiny_50_HOM_HALF,0.38494545
various,P,word2vec_tiny_50_HOM_HALF,0.37596866
green,P,word2vec_tiny_50_HOM_HALF,0.49191245
sweaty,P,word2vec_tiny_50_HOM_HALF,0.53090495
drip,P,word2vec_tiny_50_HOM_HALF,0.4451742
horseback,P,word2vec_tiny_50_HOM_HALF,0.3508861
angle,H,word2vec_tiny_50_HOM_HALF,0.40491012
burp,P,word2vec_tiny_50_HOM_HALF,0.41249573
crook,P,word2vec_tiny_50_HOM_HALF,0.31815463
rosary,P,word2vec_tiny_50_HOM_HALF,0.26489797
newborn,P,word2vec_tiny_50_HOM_HALF,0.28534135
grenade,P,word2vec_tiny_50_HOM_HALF,0.36918384
frisky,M,word2vec_tiny_50_HOM_HALF,0.33188415
goose,P,word2vec_tiny_50_HOM_HALF,0.39293662
lag,P,word2vec_tiny_50_HOM_HALF,0.2288908
anger,P,word2vec_tiny_50_HOM_HALF,0.38021234
burner,P,word2vec_tiny_50_HOM_HALF,0.32514828
terrain,M,word2vec_tiny_50_HOM_HALF,0.35701057
mercy,P,word2vec_tiny_50_HOM_HALF,0.41551873
shrimp,P,word2vec_tiny_50_HOM_HALF,0.34989765
ski,P,word2vec_tiny_50_HOM_HALF,0.40643626
stack,P,word2vec_tiny_50_HOM_HALF,0.48008075
definition,P,word2vec_tiny_50_HOM_HALF,0.31878203
elephant,M,word2vec_tiny_50_HOM_HALF,0.37134895
injury,P,word2vec_tiny_50_HOM_HALF,0.29675367
computer,P,word2vec_tiny_50_HOM_HALF,0.41489395
misty,P,word2vec_tiny_50_HOM_HALF,0.4460602
electrical,M,word2vec_tiny_50_HOM_HALF,0.29141915
birthday,M,word2vec_tiny_50_HOM_HALF,0.49288517
haunt,P,word2vec_tiny_50_HOM_HALF,0.2984091
pavement,P,word2vec_tiny_50_HOM_HALF,0.4715598
airfield,M,word2vec_tiny_50_HOM_HALF,0.32686353
unsure,P,word2vec_tiny_50_HOM_HALF,0.45225835
monkey,P,word2vec_tiny_50_HOM_HALF,0.39468762
brisk,P,word2vec_tiny_50_HOM_HALF,0.23024905
clumsy,P,word2vec_tiny_50_HOM_HALF,0.48975784
beard,P,word2vec_tiny_50_HOM_HALF,0.5269203
hateful,P,word2vec_tiny_50_HOM_HALF,0.19343485
profound,P,word2vec_tiny_50_HOM_HALF,0.19204052
frightful,P,word2vec_tiny_50_HOM_HALF,0.24008924
outsider,P,word2vec_tiny_50_HOM_HALF,0.24742535
sweat,P,word2vec_tiny_50_HOM_HALF,0.43882754
stability,M,word2vec_tiny_50_HOM_HALF,0.28465733
strong,P,word2vec_tiny_50_HOM_HALF,0.52644056
singer,P,word2vec_tiny_50_HOM_HALF,0.42186034
platter,P,word2vec_tiny_50_HOM_HALF,0.29914492
horn,P,word2vec_tiny_50_HOM_HALF,0.45077747
sting,P,word2vec_tiny_50_HOM_HALF,0.43245342
health,P,word2vec_tiny_50_HOM_HALF,0.40722492
dazzle,P,word2vec_tiny_50_HOM_HALF,0.3741718
headache,P,word2vec_tiny_50_HOM_HALF,0.45292008
infant,P,word2vec_tiny_50_HOM_HALF,0.5220917
kitchen,M,word2vec_tiny_50_HOM_HALF,0.4608608
maker,P,word2vec_tiny_50_HOM_HALF,0.4896837
limit,P,word2vec_tiny_50_HOM_HALF,0.42286882
yard,H,word2vec_tiny_50_HOM_HALF,0.52790517
expense,P,word2vec_tiny_50_HOM_HALF,0.25711286
snug,P,word2vec_tiny_50_HOM_HALF,0.4379894
branch,P,word2vec_tiny_50_HOM_HALF,0.4662484
button,P,word2vec_tiny_50_HOM_HALF,0.45739946
hesitate,P,word2vec_tiny_50_HOM_HALF,0.3749107
jackpot,P,word2vec_tiny_50_HOM_HALF,0.2654772
reach,P,word2vec_tiny_50_HOM_HALF,0.54400605
virus,P,word2vec_tiny_50_HOM_HALF,0.3903971
workers,P,word2vec_tiny_50_HOM_HALF,0.4485726
block,P,word2vec_tiny_50_HOM_HALF,0.49275985
cradle,P,word2vec_tiny_50_HOM_HALF,0.3865712
peppermint,P,word2vec_tiny_50_HOM_HALF,0.28229582
punk,P,word2vec_tiny_50_HOM_HALF,0.24317324
solid,P,word2vec_tiny_50_HOM_HALF,0.41679657
morality,P,word2vec_tiny_50_HOM_HALF,0.1893408
tackle,P,word2vec_tiny_50_HOM_HALF,0.38401753
mural,P,word2vec_tiny_50_HOM_HALF,0.37537536
bakery,M,word2vec_tiny_50_HOM_HALF,0.43763587
dramatic,P,word2vec_tiny_50_HOM_HALF,0.29040027
grasp,P,word2vec_tiny_50_HOM_HALF,0.32246867
frog,H,word2vec_tiny_50_HOM_HALF,0.4352199
dig,P,word2vec_tiny_50_HOM_HALF,0.5046152
continent,P,word2vec_tiny_50_HOM_HALF,0.32694367
destiny,P,word2vec_tiny_50_HOM_HALF,0.2967017
tune,P,word2vec_tiny_50_HOM_HALF,0.43588647
vision,P,word2vec_tiny_50_HOM_HALF,0.32400292
shave,P,word2vec_tiny_50_HOM_HALF,0.5327317
scan,P,word2vec_tiny_50_HOM_HALF,0.33414733
sitter,P,word2vec_tiny_50_HOM_HALF,0.3256172
steam,P,word2vec_tiny_50_HOM_HALF,0.4652288
keen,H,word2vec_tiny_50_HOM_HALF,0.40771648
rejoin,H,word2vec_tiny_50_HOM_HALF,0.17026302
autograph,P,word2vec_tiny_50_HOM_HALF,0.33708036
steward,P,word2vec_tiny_50_HOM_HALF,0.25115073
partner,P,word2vec_tiny_50_HOM_HALF,0.42285433
cast,P,word2vec_tiny_50_HOM_HALF,0.4845811
vengeful,M,word2vec_tiny_50_HOM_HALF,0.21945885
brilliance,P,word2vec_tiny_50_HOM_HALF,0.2990419
cockroach,M,word2vec_tiny_50_HOM_HALF,0.32809478
similar,M,word2vec_tiny_50_HOM_HALF,0.42681295
countless,M,word2vec_tiny_50_HOM_HALF,0.39776233
scramble,P,word2vec_tiny_50_HOM_HALF,0.31282184
antique,P,word2vec_tiny_50_HOM_HALF,0.32803142
skip,P,word2vec_tiny_50_HOM_HALF,0.5278723
generation,P,word2vec_tiny_50_HOM_HALF,0.40061417
treat,P,word2vec_tiny_50_HOM_HALF,0.43245232
gobble,H,word2vec_tiny_50_HOM_HALF,0.39656273
athlete,P,word2vec_tiny_50_HOM_HALF,0.3300355
rug,P,word2vec_tiny_50_HOM_HALF,0.42302442
paint,P,word2vec_tiny_50_HOM_HALF,0.4255751
passionate,P,word2vec_tiny_50_HOM_HALF,0.3557185
push,P,word2vec_tiny_50_HOM_HALF,0.488081
liar,M,word2vec_tiny_50_HOM_HALF,0.3961682
password,M,word2vec_tiny_50_HOM_HALF,0.39905143
buzzard,P,word2vec_tiny_50_HOM_HALF,0.33105472
deadly,P,word2vec_tiny_50_HOM_HALF,0.32368684
thorough,P,word2vec_tiny_50_HOM_HALF,0.3258315
level,P,word2vec_tiny_50_HOM_HALF,0.44844973
offer,P,word2vec_tiny_50_HOM_HALF,0.4664266
jerk,H,word2vec_tiny_50_HOM_HALF,0.3138995
accurate,P,word2vec_tiny_50_HOM_HALF,0.30923182
train,P,word2vec_tiny_50_HOM_HALF,0.4023003
dart,P,word2vec_tiny_50_HOM_HALF,0.4126716
insecure,P,word2vec_tiny_50_HOM_HALF,0.15456726
nibble,P,word2vec_tiny_50_HOM_HALF,0.46346205
bacon,M,word2vec_tiny_50_HOM_HALF,0.31179824
cope,H,word2vec_tiny_50_HOM_HALF,0.275371
ballet,P,word2vec_tiny_50_HOM_HALF,0.43827343
soak,P,word2vec_tiny_50_HOM_HALF,0.48624334
steady,P,word2vec_tiny_50_HOM_HALF,0.52973026
perfume,P,word2vec_tiny_50_HOM_HALF,0.4669812
patient,P,word2vec_tiny_50_HOM_HALF,0.5043919
barefoot,M,word2vec_tiny_50_HOM_HALF,0.36417645
stale,P,word2vec_tiny_50_HOM_HALF,0.285161
invade,P,word2vec_tiny_50_HOM_HALF,0.18433872
fry,H,word2vec_tiny_50_HOM_HALF,0.27329978
fetch,P,word2vec_tiny_50_HOM_HALF,0.5085193
stressful,M,word2vec_tiny_50_HOM_HALF,0.1950477
fabulous,P,word2vec_tiny_50_HOM_HALF,0.3639458
cabin,P,word2vec_tiny_50_HOM_HALF,0.47079858
lonesome,P,word2vec_tiny_50_HOM_HALF,0.27964666
jester,P,word2vec_tiny_50_HOM_HALF,0.4347172
morale,M,word2vec_tiny_50_HOM_HALF,0.17888486
assistant,P,word2vec_tiny_50_HOM_HALF,0.35453033
fat,P,word2vec_tiny_50_HOM_HALF,0.46941647
contribute,P,word2vec_tiny_50_HOM_HALF,0.2535506
trend,P,word2vec_tiny_50_HOM_HALF,0.31350625
exhaust,P,word2vec_tiny_50_HOM_HALF,0.28531855
jealous,P,word2vec_tiny_50_HOM_HALF,0.54296225
blouse,P,word2vec_tiny_50_HOM_HALF,0.3877841
squid,M,word2vec_tiny_50_HOM_HALF,0.38475522
fragile,P,word2vec_tiny_50_HOM_HALF,0.54043883
worthless,P,word2vec_tiny_50_HOM_HALF,0.4172027
clinic,P,word2vec_tiny_50_HOM_HALF,0.46293738
hefty,P,word2vec_tiny_50_HOM_HALF,0.25298175
humor,P,word2vec_tiny_50_HOM_HALF,0.34110066
ultimate,P,word2vec_tiny_50_HOM_HALF,0.3298318
fruity,P,word2vec_tiny_50_HOM_HALF,0.36935353
rowdy,P,word2vec_tiny_50_HOM_HALF,0.3004372
zone,P,word2vec_tiny_50_HOM_HALF,0.48317683
appreciate,P,word2vec_tiny_50_HOM_HALF,0.43394127
walrus,M,word2vec_tiny_50_HOM_HALF,0.36310238
instrument,P,word2vec_tiny_50_HOM_HALF,0.4176777
vial,M,word2vec_tiny_50_HOM_HALF,0.1997545
microwave,P,word2vec_tiny_50_HOM_HALF,0.41659737
mustard,P,word2vec_tiny_50_HOM_HALF,0.29308277
camper,P,word2vec_tiny_50_HOM_HALF,0.29418617
wealthy,M,word2vec_tiny_50_HOM_HALF,0.4691079
robbery,M,word2vec_tiny_50_HOM_HALF,0.3440853
epic,P,word2vec_tiny_50_HOM_HALF,0.31525365
lighthouse,M,word2vec_tiny_50_HOM_HALF,0.42066652
agony,P,word2vec_tiny_50_HOM_HALF,0.2571812
bike,P,word2vec_tiny_50_HOM_HALF,0.39752758
thrust,P,word2vec_tiny_50_HOM_HALF,0.30712458
basket,P,word2vec_tiny_50_HOM_HALF,0.4837221
capable,P,word2vec_tiny_50_HOM_HALF,0.3156301
edible,P,word2vec_tiny_50_HOM_HALF,0.35228008
series,P,word2vec_tiny_50_HOM_HALF,0.36219776
backpack,P,word2vec_tiny_50_HOM_HALF,0.50060344
fear,P,word2vec_tiny_50_HOM_HALF,0.37945312
gift,P,word2vec_tiny_50_HOM_HALF,0.48504344
giant,P,word2vec_tiny_50_HOM_HALF,0.467608
timer,P,word2vec_tiny_50_HOM_HALF,0.5006156
hobby,H,word2vec_tiny_50_HOM_HALF,0.4108226
scrape,P,word2vec_tiny_50_HOM_HALF,0.3707183
pussycat,M,word2vec_tiny_50_HOM_HALF,0.30012345
location,P,word2vec_tiny_50_HOM_HALF,0.37472737
wolf,P,word2vec_tiny_50_HOM_HALF,0.41681832
solar,P,word2vec_tiny_50_HOM_HALF,0.4001857
elevator,P,word2vec_tiny_50_HOM_HALF,0.47104955
evident,M,word2vec_tiny_50_HOM_HALF,0.16688743
flashlight,M,word2vec_tiny_50_HOM_HALF,0.48026818
exact,P,word2vec_tiny_50_HOM_HALF,0.40849662
debate,P,word2vec_tiny_50_HOM_HALF,0.27464768
pump,H,word2vec_tiny_50_HOM_HALF,0.49605462
healthy,P,word2vec_tiny_50_HOM_HALF,0.52694404
therapy,P,word2vec_tiny_50_HOM_HALF,0.3423024
crafty,M,word2vec_tiny_50_HOM_HALF,0.33596075
wandering,P,word2vec_tiny_50_HOM_HALF,0.45933932
club,P,word2vec_tiny_50_HOM_HALF,0.4760256
racetrack,M,word2vec_tiny_50_HOM_HALF,0.2677418
orb,P,word2vec_tiny_50_HOM_HALF,0.3590524
girlfriend,P,word2vec_tiny_50_HOM_HALF,0.30181357
dispenser,M,word2vec_tiny_50_HOM_HALF,0.3053172
conscience,P,word2vec_tiny_50_HOM_HALF,0.26115596
connect,P,word2vec_tiny_50_HOM_HALF,0.4237221
truck,H,word2vec_tiny_50_HOM_HALF,0.41816136
banana,P,word2vec_tiny_50_HOM_HALF,0.41121292
weep,P,word2vec_tiny_50_HOM_HALF,0.507681
goal,P,word2vec_tiny_50_HOM_HALF,0.46953648
purpose,P,word2vec_tiny_50_HOM_HALF,0.50470126
nation,P,word2vec_tiny_50_HOM_HALF,0.47193047
slingshot,M,word2vec_tiny_50_HOM_HALF,0.42634335
proper,P,word2vec_tiny_50_HOM_HALF,0.4351229
noon,M,word2vec_tiny_50_HOM_HALF,0.5293355
calculate,P,word2vec_tiny_50_HOM_HALF,0.24169035
salmon,P,word2vec_tiny_50_HOM_HALF,0.3732567
overhead,P,word2vec_tiny_50_HOM_HALF,0.41042575
mighty,P,word2vec_tiny_50_HOM_HALF,0.44604722
galaxy,P,word2vec_tiny_50_HOM_HALF,0.4010616
mirror,P,word2vec_tiny_50_HOM_HALF,0.4889157
crowd,P,word2vec_tiny_50_HOM_HALF,0.43686593
bullet,P,word2vec_tiny_50_HOM_HALF,0.3835835
fishy,P,word2vec_tiny_50_HOM_HALF,0.31889182
strike,P,word2vec_tiny_50_HOM_HALF,0.4988118
havoc,P,word2vec_tiny_50_HOM_HALF,0.2983119
prosperous,P,word2vec_tiny_50_HOM_HALF,0.26775715
puck,M,word2vec_tiny_50_HOM_HALF,0.4582927
stairway,M,word2vec_tiny_50_HOM_HALF,0.38234007
indulge,P,word2vec_tiny_50_HOM_HALF,0.18765527
lure,P,word2vec_tiny_50_HOM_HALF,0.43319008
jet,H,word2vec_tiny_50_HOM_HALF,0.43086213
efficient,P,word2vec_tiny_50_HOM_HALF,0.34101158
surround,P,word2vec_tiny_50_HOM_HALF,0.36723936
impolite,M,word2vec_tiny_50_HOM_HALF,0.20782082
rocker,P,word2vec_tiny_50_HOM_HALF,0.3936927
topic,P,word2vec_tiny_50_HOM_HALF,0.39324552
sunshine,P,word2vec_tiny_50_HOM_HALF,0.4249468
subtle,P,word2vec_tiny_50_HOM_HALF,0.27794862
warmed,P,word2vec_tiny_50_HOM_HALF,0.44310144
hatred,M,word2vec_tiny_50_HOM_HALF,0.22767062
antenna,P,word2vec_tiny_50_HOM_HALF,0.39020985
elderly,M,word2vec_tiny_50_HOM_HALF,0.4835856
talent,P,word2vec_tiny_50_HOM_HALF,0.4109398
tooth,P,word2vec_tiny_50_HOM_HALF,0.49775985
modesty,P,word2vec_tiny_50_HOM_HALF,0.25266132
mute,P,word2vec_tiny_50_HOM_HALF,0.23996794
prosperity,M,word2vec_tiny_50_HOM_HALF,0.20299058
chowder,M,word2vec_tiny_50_HOM_HALF,0.2706555
starve,P,word2vec_tiny_50_HOM_HALF,0.20414293
moth,P,word2vec_tiny_50_HOM_HALF,0.44173387
mug,P,word2vec_tiny_50_HOM_HALF,0.41818124
panel,P,word2vec_tiny_50_HOM_HALF,0.34942397
tender,H,word2vec_tiny_50_HOM_HALF,0.32252717
robe,P,word2vec_tiny_50_HOM_HALF,0.49166667
expand,P,word2vec_tiny_50_HOM_HALF,0.3570991
flame,P,word2vec_tiny_50_HOM_HALF,0.45761812
positive,P,word2vec_tiny_50_HOM_HALF,0.3292458
hungry,P,word2vec_tiny_50_HOM_HALF,0.5213375
bank,H,word2vec_tiny_50_HOM_HALF,0.5336373
bark,H,word2vec_tiny_50_HOM_HALF,0.4885521
posture,P,word2vec_tiny_50_HOM_HALF,0.22417714
tangible,P,word2vec_tiny_50_HOM_HALF,0.15305413
harvest,P,word2vec_tiny_50_HOM_HALF,0.40458804
powder,P,word2vec_tiny_50_HOM_HALF,0.4590342
sensation,P,word2vec_tiny_50_HOM_HALF,0.3895531
gloom,P,word2vec_tiny_50_HOM_HALF,0.29806033
climax,P,word2vec_tiny_50_HOM_HALF,0.24731915
selfless,M,word2vec_tiny_50_HOM_HALF,0.25123367
brandy,P,word2vec_tiny_50_HOM_HALF,0.24749714
simmer,P,word2vec_tiny_50_HOM_HALF,0.21563675
ashamed,P,word2vec_tiny_50_HOM_HALF,0.48666218
stinky,M,word2vec_tiny_50_HOM_HALF,0.43513983
grunt,P,word2vec_tiny_50_HOM_HALF,0.33666298
flush,H,word2vec_tiny_50_HOM_HALF,0.4305468
pulp,P,word2vec_tiny_50_HOM_HALF,0.31703755
slumber,P,word2vec_tiny_50_HOM_HALF,0.33191857
empathy,P,word2vec_tiny_50_HOM_HALF,0.19525476
pedestal,P,word2vec_tiny_50_HOM_HALF,0.26039168
stylish,M,word2vec_tiny_50_HOM_HALF,0.4140051
pity,P,word2vec_tiny_50_HOM_HALF,0.38712567
defend,P,word2vec_tiny_50_HOM_HALF,0.4095579
skilled,P,word2vec_tiny_50_HOM_HALF,0.38255733
