word,ambiguity_type,model,nbhd_mean_distance
keg,P,word2vec_recipe_1_HOM,0.25682095
aristocrat,P,word2vec_recipe_1_HOM,0.18983632
novelty,P,word2vec_recipe_1_HOM,0.1916563
pirate,P,word2vec_recipe_1_HOM,0.24442114
gasoline,M,word2vec_recipe_1_HOM,0.14996366
fringe,P,word2vec_recipe_1_HOM,0.22252445
corral,P,word2vec_recipe_1_HOM,0.36090016
gopher,P,word2vec_recipe_1_HOM,0.21588586
substance,P,word2vec_recipe_1_HOM,0.35843465
flannel,P,word2vec_recipe_1_HOM,0.39299038
strap,P,word2vec_recipe_1_HOM,0.29723564
courtesy,P,word2vec_recipe_1_HOM,0.3344868
pitch,H,word2vec_recipe_1_HOM,0.38796073
countdown,P,word2vec_recipe_1_HOM,0.31873602
fiend,P,word2vec_recipe_1_HOM,0.19294399
generic,P,word2vec_recipe_1_HOM,0.28583646
marijuana,M,word2vec_recipe_1_HOM,0.2951484
pink,H,word2vec_recipe_1_HOM,0.49277213
perky,M,word2vec_recipe_1_HOM,0.32749584
society,P,word2vec_recipe_1_HOM,0.18694925
fearless,M,word2vec_recipe_1_HOM,0.2029673
lotion,P,word2vec_recipe_1_HOM,0.319075
hoop,P,word2vec_recipe_1_HOM,0.30328077
cookie,P,word2vec_recipe_1_HOM,0.37294528
etiquette,M,word2vec_recipe_1_HOM,0.11898699
romantic,P,word2vec_recipe_1_HOM,0.26789996
square,P,word2vec_recipe_1_HOM,0.3249512
vibration,P,word2vec_recipe_1_HOM,0.14970739
isolate,P,word2vec_recipe_1_HOM,0.25250283
spacious,P,word2vec_recipe_1_HOM,0.27032274
toilet,P,word2vec_recipe_1_HOM,0.24751104
southwest,P,word2vec_recipe_1_HOM,0.2980774
corpse,M,word2vec_recipe_1_HOM,0.18574798
publisher,P,word2vec_recipe_1_HOM,0.15595597
accompany,P,word2vec_recipe_1_HOM,0.3836006
wildlife,M,word2vec_recipe_1_HOM,0.18459103
louse,P,word2vec_recipe_1_HOM,0.14173494
household,P,word2vec_recipe_1_HOM,0.26915273
lend,P,word2vec_recipe_1_HOM,0.2803984
despise,M,word2vec_recipe_1_HOM,0.105688356
attack,P,word2vec_recipe_1_HOM,0.31925273
cone,P,word2vec_recipe_1_HOM,0.33324024
rope,P,word2vec_recipe_1_HOM,0.3246043
agreement,P,word2vec_recipe_1_HOM,0.3293791
unable,M,word2vec_recipe_1_HOM,0.30575937
rainy,M,word2vec_recipe_1_HOM,0.3531606
gracious,P,word2vec_recipe_1_HOM,0.17771938
hind,H,word2vec_recipe_1_HOM,0.26348445
park,P,word2vec_recipe_1_HOM,0.34076908
detector,P,word2vec_recipe_1_HOM,0.18854101
armpit,M,word2vec_recipe_1_HOM,0.2194831
distance,P,word2vec_recipe_1_HOM,0.41801944
eager,M,word2vec_recipe_1_HOM,0.11594418
drum,P,word2vec_recipe_1_HOM,0.4043752
accident,P,word2vec_recipe_1_HOM,0.20992264
moon,P,word2vec_recipe_1_HOM,0.40398753
pansy,P,word2vec_recipe_1_HOM,0.29894084
reality,P,word2vec_recipe_1_HOM,0.12972432
equal,P,word2vec_recipe_1_HOM,0.41806385
regain,P,word2vec_recipe_1_HOM,0.26592824
dominion,P,word2vec_recipe_1_HOM,0.16105227
pudding,P,word2vec_recipe_1_HOM,0.40564498
wing,P,word2vec_recipe_1_HOM,0.3943118
greedy,P,word2vec_recipe_1_HOM,0.15741953
hoof,P,word2vec_recipe_1_HOM,0.24553104
poorly,P,word2vec_recipe_1_HOM,0.13369259
mink,P,word2vec_recipe_1_HOM,0.2212279
plumber,P,word2vec_recipe_1_HOM,0.117853604
toaster,H,word2vec_recipe_1_HOM,0.45759934
disposal,P,word2vec_recipe_1_HOM,0.28074813
pleasant,P,word2vec_recipe_1_HOM,0.2815307
airtight,P,word2vec_recipe_1_HOM,0.40847075
cancer,P,word2vec_recipe_1_HOM,0.21473545
critical,P,word2vec_recipe_1_HOM,0.29602876
cloak,P,word2vec_recipe_1_HOM,0.19964042
honor,P,word2vec_recipe_1_HOM,0.24057949
continue,P,word2vec_recipe_1_HOM,0.4748275
placement,P,word2vec_recipe_1_HOM,0.33361888
panic,P,word2vec_recipe_1_HOM,0.32173145
rotation,P,word2vec_recipe_1_HOM,0.33696723
bug,P,word2vec_recipe_1_HOM,0.31708944
plaster,P,word2vec_recipe_1_HOM,0.30599937
territory,P,word2vec_recipe_1_HOM,0.17645979
infection,P,word2vec_recipe_1_HOM,0.16191357
heater,P,word2vec_recipe_1_HOM,0.336825
tailor,P,word2vec_recipe_1_HOM,0.1705577
folder,P,word2vec_recipe_1_HOM,0.28367463
various,P,word2vec_recipe_1_HOM,0.40250352
assure,P,word2vec_recipe_1_HOM,0.42446616
green,P,word2vec_recipe_1_HOM,0.35829383
sweaty,P,word2vec_recipe_1_HOM,0.28223532
bogus,M,word2vec_recipe_1_HOM,0.12890732
drip,P,word2vec_recipe_1_HOM,0.47985497
horseback,P,word2vec_recipe_1_HOM,0.358433
angle,H,word2vec_recipe_1_HOM,0.38730037
burp,P,word2vec_recipe_1_HOM,0.3625716
premature,M,word2vec_recipe_1_HOM,0.2143454
emphasize,P,word2vec_recipe_1_HOM,0.18137829
crook,P,word2vec_recipe_1_HOM,0.37416938
cardiac,P,word2vec_recipe_1_HOM,0.1502852
newborn,P,word2vec_recipe_1_HOM,0.15344492
grenade,P,word2vec_recipe_1_HOM,0.17674169
frisky,M,word2vec_recipe_1_HOM,0.1978727
goose,P,word2vec_recipe_1_HOM,0.34434474
anger,P,word2vec_recipe_1_HOM,0.14645255
burner,P,word2vec_recipe_1_HOM,0.40181375
mediocre,M,word2vec_recipe_1_HOM,0.11101896
lousy,P,word2vec_recipe_1_HOM,0.10462455
tack,P,word2vec_recipe_1_HOM,0.39899364
mercy,P,word2vec_recipe_1_HOM,0.15274173
insane,P,word2vec_recipe_1_HOM,0.3250262
vacant,P,word2vec_recipe_1_HOM,0.2602785
shrimp,P,word2vec_recipe_1_HOM,0.35841793
ski,P,word2vec_recipe_1_HOM,0.20491771
stack,P,word2vec_recipe_1_HOM,0.39603874
definition,P,word2vec_recipe_1_HOM,0.1869434
elephant,M,word2vec_recipe_1_HOM,0.46954718
injury,P,word2vec_recipe_1_HOM,0.17607756
computer,P,word2vec_recipe_1_HOM,0.22637811
misty,P,word2vec_recipe_1_HOM,0.17197591
stout,P,word2vec_recipe_1_HOM,0.43073052
electrical,M,word2vec_recipe_1_HOM,0.33002073
stampede,P,word2vec_recipe_1_HOM,0.2099661
context,P,word2vec_recipe_1_HOM,0.106421106
birthday,M,word2vec_recipe_1_HOM,0.28106743
pavement,P,word2vec_recipe_1_HOM,0.20785838
unsure,P,word2vec_recipe_1_HOM,0.3510524
monkey,P,word2vec_recipe_1_HOM,0.4156666
brisk,P,word2vec_recipe_1_HOM,0.4164583
clumsy,P,word2vec_recipe_1_HOM,0.10020718
beard,P,word2vec_recipe_1_HOM,0.32191932
frightful,P,word2vec_recipe_1_HOM,0.20521478
sweat,P,word2vec_recipe_1_HOM,0.43158427
stability,M,word2vec_recipe_1_HOM,0.3655017
strong,P,word2vec_recipe_1_HOM,0.34803668
singer,P,word2vec_recipe_1_HOM,0.2833666
platter,P,word2vec_recipe_1_HOM,0.46563792
horn,P,word2vec_recipe_1_HOM,0.4142553
sting,P,word2vec_recipe_1_HOM,0.3449492
singular,P,word2vec_recipe_1_HOM,0.14503555
health,P,word2vec_recipe_1_HOM,0.32320842
dazzle,P,word2vec_recipe_1_HOM,0.22611435
headache,P,word2vec_recipe_1_HOM,0.13682663
infant,P,word2vec_recipe_1_HOM,0.28275904
kitchen,M,word2vec_recipe_1_HOM,0.37100956
maker,P,word2vec_recipe_1_HOM,0.41091907
limit,P,word2vec_recipe_1_HOM,0.3169276
yard,H,word2vec_recipe_1_HOM,0.32479835
expense,P,word2vec_recipe_1_HOM,0.17950569
snug,P,word2vec_recipe_1_HOM,0.41461858
tacky,H,word2vec_recipe_1_HOM,0.3788733
manipulate,P,word2vec_recipe_1_HOM,0.34396595
branch,P,word2vec_recipe_1_HOM,0.36588383
outright,P,word2vec_recipe_1_HOM,0.15635465
button,P,word2vec_recipe_1_HOM,0.48612455
hesitate,P,word2vec_recipe_1_HOM,0.22466296
jackpot,P,word2vec_recipe_1_HOM,0.13648982
reach,P,word2vec_recipe_1_HOM,0.4746705
workers,P,word2vec_recipe_1_HOM,0.12494632
block,P,word2vec_recipe_1_HOM,0.49076948
cradle,P,word2vec_recipe_1_HOM,0.3418778
peppermint,P,word2vec_recipe_1_HOM,0.35246757
solid,P,word2vec_recipe_1_HOM,0.42982867
clot,P,word2vec_recipe_1_HOM,0.19577464
tackle,P,word2vec_recipe_1_HOM,0.20558971
mural,P,word2vec_recipe_1_HOM,0.2653809
bakery,M,word2vec_recipe_1_HOM,0.31245625
dramatic,P,word2vec_recipe_1_HOM,0.29966223
grasp,P,word2vec_recipe_1_HOM,0.3869581
frog,H,word2vec_recipe_1_HOM,0.45605746
dig,P,word2vec_recipe_1_HOM,0.4186647
destiny,P,word2vec_recipe_1_HOM,0.35839868
module,P,word2vec_recipe_1_HOM,0.37681878
conviction,P,word2vec_recipe_1_HOM,0.19998893
tune,P,word2vec_recipe_1_HOM,0.3105935
vision,P,word2vec_recipe_1_HOM,0.15702437
shave,P,word2vec_recipe_1_HOM,0.44786453
scan,P,word2vec_recipe_1_HOM,0.18212739
steam,P,word2vec_recipe_1_HOM,0.48023835
reopen,P,word2vec_recipe_1_HOM,0.38181263
keen,H,word2vec_recipe_1_HOM,0.3349684
latter,P,word2vec_recipe_1_HOM,0.29029784
partner,P,word2vec_recipe_1_HOM,0.23733582
cast,P,word2vec_recipe_1_HOM,0.41235724
brilliance,P,word2vec_recipe_1_HOM,0.14862482
similar,M,word2vec_recipe_1_HOM,0.45152646
pint,P,word2vec_recipe_1_HOM,0.36611462
countless,M,word2vec_recipe_1_HOM,0.18377022
scramble,P,word2vec_recipe_1_HOM,0.45740402
antique,P,word2vec_recipe_1_HOM,0.218688
global,P,word2vec_recipe_1_HOM,0.12532833
shameless,P,word2vec_recipe_1_HOM,0.19399968
skip,P,word2vec_recipe_1_HOM,0.38799664
generation,P,word2vec_recipe_1_HOM,0.27199298
treat,P,word2vec_recipe_1_HOM,0.33595884
gobble,H,word2vec_recipe_1_HOM,0.34094793
mainstream,P,word2vec_recipe_1_HOM,0.12770388
sane,P,word2vec_recipe_1_HOM,0.1606007
rug,P,word2vec_recipe_1_HOM,0.2506746
paint,P,word2vec_recipe_1_HOM,0.38849598
passionate,P,word2vec_recipe_1_HOM,0.2054702
push,P,word2vec_recipe_1_HOM,0.43103203
liar,M,word2vec_recipe_1_HOM,0.18330996
deadly,P,word2vec_recipe_1_HOM,0.23161191
thorough,P,word2vec_recipe_1_HOM,0.46271342
fetish,P,word2vec_recipe_1_HOM,0.20610788
level,P,word2vec_recipe_1_HOM,0.5089225
offer,P,word2vec_recipe_1_HOM,0.41634673
jerk,H,word2vec_recipe_1_HOM,0.3477339
accurate,P,word2vec_recipe_1_HOM,0.33133557
train,P,word2vec_recipe_1_HOM,0.26915404
velocity,P,word2vec_recipe_1_HOM,0.2385809
